event_id,place
Lausanne_e228,"Lausanne, Switzerland"
Lausanne_e229,"Lausanne, Switzerland"
Lausanne_e230,"Lausanne, Switzerland"
Lausanne_e231,"Lausanne, Switzerland"
Lausanne_e232,"Lausanne, Switzerland"
Lausanne_e233,"Lausanne, Switzerland"
Lausanne_e233,Vaudois cities
Lausanne_e234,"Lausanne, Switzerland"
Lausanne_e235,"La Palud, Lausanne, Switzerland"
Lausanne_e236,"Lausanne, Switzerland"
Lausanne_e236,Vaudois cities
Lausanne_e237,Léman Republic
Lausanne_e238,"Lausanne, Switzerland"
Lausanne_e239,"Lausanne, Switzerland"
Lausanne_e240,"Canton of Vaud, Switzerland"
Lausanne_e240,"Lausanne, Switzerland"
Lausanne_e241,"Lausanne, Switzerland"
Lausanne_e242,"Lausanne, Switzerland"
Lausanne_e243,"Lausanne, Switzerland"
Lausanne_e244,"Lausanne, Switzerland"
Lausanne_e245,"Lausanne, Switzerland"
Lausanne_e246,"Canton of Léman, Switzerland"
Lausanne_e246,"Lausanne, Switzerland"
Lausanne_e248,the city council
Lausanne_e248,the municipal assembly
Lausanne_e249,the city council
Lausanne_e250,the municipal council
Lausanne_e251,the city council
Lausanne_e252,the city council
Lausanne_e253,the city council
Lausanne_e253,the municipal council
Lausanne_e254,"Lausanne, Switzerland"
Lausanne_e255,"Lausanne, Switzerland"
Lausanne_e256,"Lausanne, Switzerland"
Lausanne_e257,"Lausanne, Switzerland"
Lausanne_e258,"Lausanne, Switzerland"
Lausanne_e259,"Lausanne, Switzerland"
Lausanne_e260,"Lausanne, Switzerland"
Lausanne_e261,"Lausanne, Switzerland"
Lausanne_e262,"Lausanne, Switzerland"
Lausanne_e263,"Lausanne, Switzerland"
Lausanne_e264,"Lausanne, Switzerland"
Lausanne_e265,"Lausanne, Switzerland"
Lausanne_e266,"Lausanne, Switzerland"
Lausanne_e267,"Lausanne, Switzerland"
Lausanne_e268,"Lausanne, Switzerland"
Lausanne_e269,"Lausanne, Switzerland"
Lausanne_e270,"Lausanne, Switzerland"
Lausanne_e271,"Lausanne, Switzerland"
Lausanne_e272,"Lausanne, Switzerland"
Lausanne_e272,Switzerland
Lausanne_e273,"Lausanne, Switzerland"
Lausanne_e274,"Lausanne, Switzerland"
Lausanne_e275,"Lausanne, Switzerland"
Lausanne_e276,"Lausanne, Switzerland"
Lausanne_e277,"Lausanne, Switzerland"
Lausanne_e278,"Lausanne, Switzerland"
Lausanne_e279,"Lausanne, Switzerland"
Lausanne_e287,"Vaud, Switzerland"
Lausanne_e288,"Vaud, Switzerland"
Lausanne_e289,"Vaud, Switzerland"
Lausanne_e290,"Vaud, Switzerland"
Lausanne_e291,Flon valley
Lausanne_e292,"Lausanne, Switzerland"
Lausanne_e293,"Lausanne, Switzerland"
Lausanne_e294,"Lausanne, Switzerland"
Lausanne_e295,"Lausanne, Switzerland"
Lausanne_e296,"Lausanne, Switzerland"
Lausanne_e297,"Lausanne, Switzerland"
Lausanne_e298,"Lausanne, Switzerland"
Lausanne_e299,"Lausanne, Switzerland"
Lausanne_e299,suburban municipalities
Lausanne_e300,"Lausanne, Switzerland"
Lausanne_e301,"Lausanne, Switzerland"
Lausanne_e301,agglomeration
Lausanne_e302,"Lausanne, Switzerland"
Lausanne_e303,"Lausanne, Switzerland"
Lausanne_e304,"Lausanne, Switzerland"
Lausanne_e305,"Lausanne, Switzerland"
Lausanne_e306,"Lausanne, Switzerland"
Lausanne_e307,"Lausanne, Switzerland"
Lausanne_e308,"Lausanne, Switzerland"
Lausanne_e309,"Lausanne, Switzerland"
Lausanne_e310,"Lausanne, Switzerland"
Lausanne_e311,Grand-Pont
Lausanne_e312,Barre tunnel
Lausanne_e313,Louve
Lausanne_e314,Flon valley
Lausanne_e315,Flon platform
Lausanne_e316,Rue de Genève
Lausanne_e317,Sébeillon
Lausanne_e317,Provence
Lausanne_e317,Vallée de la Jeunesse
Lausanne_e318,Chauderon
Lausanne_e319,Bessières
Lausanne_e320,"Lausanne, Switzerland"
Lausanne_e321,"Lausanne, Switzerland"
Lausanne_e322,"Lausanne, Switzerland"
Lausanne_e323,"Lausanne, Switzerland"
Lausanne_e323,Saint-Maire
Lausanne_e323,"Rue de la Paix, Lausanne, Switzerland"
Lausanne_e323,"Rue du Lion-d'Or, Lausanne, Switzerland"
Lausanne_e324,Théâtre de Georgette
Lausanne_e325,"Le Bugnon, Lausanne, Switzerland"
Lausanne_e326,"Montbenon, Lausanne, Switzerland"
Lausanne_e327,"Palais de Rumine, Lausanne, Switzerland"
Lausanne_e328,the teacher training college
Lausanne_e329,"Lausanne railway station, Lausanne, Switzerland"
Lausanne_e330,"Place Saint-François, Lausanne, Switzerland"
Lausanne_e330,the medieval monastery
Lausanne_e331,"Place Saint-François, Lausanne, Switzerland"
Lausanne_e331,the post office
Lausanne_e332,"Place Saint-François, Lausanne, Switzerland"
Lausanne_e332,Bonnard
Lausanne_e333,"Lausanne, Switzerland"
Lausanne_e333,"Lakeshore quays, Lausanne, Switzerland"
Lausanne_e333,"Ouchy, Lausanne, Switzerland"
Lausanne_e334,"Lausanne, Switzerland"
Lausanne_e334,"Montriond, Lausanne, Switzerland"
Lausanne_e334,"Belvédère, Lausanne, Switzerland"
Lausanne_e334,"Bergières, Lausanne, Switzerland"
Lausanne_e334,"Hermitage, Lausanne, Switzerland"
Lausanne_e334,"Mon-Repos, Lausanne, Switzerland"
Lausanne_e334,"Bellevue, Lausanne, Switzerland"
Lausanne_e335,"Sous-Gare, Lausanne, Switzerland"
Lausanne_e336,"Lausanne, Switzerland"
Lausanne_e337,"Lausanne, Switzerland"
Lausanne_e338,"Lausanne, Switzerland"
Lausanne_e339,"Lausanne, Switzerland"
Lausanne_e339,"Montreux, Switzerland"
Lausanne_e339,Lake Bret
Lausanne_e339,"L'Etivaz, Switzerland"
Lausanne_e339,"Lutry, Switzerland"
Lausanne_e340,"Lausanne, Switzerland"
Lausanne_e341,"Lausanne, Switzerland"
Lausanne_e341,Pierre de Plan transformer station
Lausanne_e341,"Saint-Maurice, Switzerland"
Lausanne_e342,"Bellerive-Plage, Lausanne, Switzerland"
Lausanne_e343,Sandoz hospital
Lausanne_e343,Nestlé hospital
Lausanne_e344,"Lausanne, Switzerland"
Lausanne_e345,Tour Bel-Air
Lausanne_e345,"Lausanne, Switzerland"
Lausanne_e346,"Lausanne, Switzerland"
Lausanne_e353,"Ouchy, Lausanne, Switzerland"
Lausanne_e353,"Vidy, Lausanne, Switzerland"
Lausanne_e354,"Centre hospitalier universitaire vaudois, Lausanne, Switzerland"
Lausanne_e355,"La Bourdonnette, Lausanne, Switzerland"
Lausanne_e356,"Lausanne, Switzerland"
Lausanne_e357,"Lausanne, Switzerland"
Lausanne_e358,"Lausanne, Switzerland"
Lausanne_e359,"Lausanne, Switzerland"
Lausanne_e360,"Lausanne, Switzerland"
Lausanne_e361,"Lausanne, Switzerland"
Lausanne_e362,"Lausanne, Switzerland"
Lausanne_e363,"Echandens, Vaud, Switzerland"
Lausanne_e364,"Lausanne, Switzerland"
Lausanne_e365,"Lausanne, Switzerland"
Lausanne_e366,"Lausanne, Switzerland"
Lausanne_e367,"Lausanne, Switzerland"
Lausanne_e368,"Lausanne, Switzerland"
Lausanne_e369,Simplon railway line
Lausanne_e369,Lausanne
Lausanne_e370,"Lausanne, Switzerland"
Lausanne_e370,"Bern, Switzerland"
Lausanne_e371,"Lausanne, Switzerland"
Lausanne_e372,"Echallens, Switzerland"
Lausanne_e373,"Broye Valley, Switzerland"
Lausanne_e374,"Ouchy, Lausanne, Switzerland"
Lausanne_e375,"Ouchy, Lausanne, Switzerland"
Lausanne_e376,"Lausanne, Switzerland"
Lausanne_e377,"Renens, Switzerland"
Lausanne_e378,Le Signal
Lausanne_e379,"Moudon, Switzerland"
Lausanne_e380,"Lausanne, Switzerland"
Lausanne_e381,"Lausanne, Switzerland"
Lausanne_e382,"Lausanne, Switzerland"
Lausanne_e383,"Lausanne, Switzerland"
Lausanne_e384,"Lausanne, Switzerland"
Lausanne_e385,Palais de Beaulieu
Lausanne_e386,Flon valley
Lausanne_e386,"Renens, Switzerland"
Lausanne_e386,Sébeillon
Lausanne_e387,La Blécherette
Lausanne_e387,"Geneva, Switzerland"
Lausanne_e388,"Lausanne, Switzerland"
Lausanne_e389,"Lausanne, Switzerland"
Lausanne_e390,"Lausanne, Switzerland"
Lausanne_e391,"Lausanne, Switzerland"
Lausanne_e392,"Lausanne, Switzerland"
Lausanne_e393,"Lausanne, Switzerland"
Lausanne_e393,Switzerland
Lausanne_e394,"Lausanne, Switzerland"
Lausanne_e395,"Lausanne, Switzerland"
Lausanne_e395,"Geneva, Switzerland"
Lausanne_e396,"Lausanne, Switzerland"
Lausanne_e397,"Lausanne, Switzerland"
Lausanne_e397,neighboring municipalities
Lausanne_e398,"Lausanne, Switzerland"
Lausanne_e399,"Lausanne, Switzerland"
Lausanne_e400,"Lausanne, Switzerland"
Lausanne_e400,"Flon Valley, Lausanne, Switzerland"
Lausanne_e400,"La Bourdonnette, Lausanne, Switzerland"
Lausanne_e400,"University of Lausanne, Switzerland"
Lausanne_e400,"École Polytechnique Fédérale de Lausanne, Switzerland"
Lausanne_e400,"Renens, Switzerland"
Lausanne_e401,Ouchy-Hôpitaux-Epalinges metro
Lausanne_e402,"Lausanne, Switzerland"
Lausanne_e403,"Ouchy, Lausanne, Switzerland"
Lausanne_e404,"Chailly, Lausanne, Switzerland"
Lausanne_e405,"Lausanne, Switzerland"
Lausanne_e408,"Lausanne, Switzerland"
Lausanne_e409,"Lausanne, Switzerland"
Lausanne_e410,"Lausanne, Switzerland"
Lausanne_e410,"Assens, Vaud, Switzerland"
Lausanne_e411,"Lausanne, Switzerland"
Lausanne_e412,Saint-Étienne
Lausanne_e413,"Notre-Dame du Valentin, Lausanne, Switzerland"
Lausanne_e414,"Notre-Dame du Valentin, Lausanne, Switzerland"
Lausanne_e415,"Lausanne, Switzerland"
Lausanne_e416,Florimont church
Lausanne_e417,"Vevey, Switzerland"
Lausanne_e418,"Lausanne, Switzerland"
Lausanne_e419,"Lausanne, Switzerland"
Lausanne_e420,"Lausanne, Switzerland"
Lausanne_e421,"Lausanne, Switzerland"
Lausanne_e422,"Lausanne, Switzerland"
Lausanne_e423,"Lausanne, Switzerland"
Lausanne_e424,"University of Lausanne, Dorigny, Lausanne, Switzerland"
Lausanne_e424,"École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland"
Lausanne_e424,"Lausanne, Switzerland"
Lausanne_e425,"Lausanne, Switzerland"
Lausanne_e426,"Lausanne, Switzerland"
Lausanne_e427,"Palais de Rumine, Lausanne, Switzerland"
Lausanne_e428,"Dorigny, Chavannes, Vaud, Switzerland"
Lausanne_e428,"École polytechnique fédérale de Lausanne, Ecublens, Vaud, Switzerland"
Lausanne_e429,"École polytechnique fédérale de Lausanne, Ecublens, Vaud, Switzerland"
Lausanne_e430,"Lausanne, Switzerland"
Lausanne_e431,"Lausanne, Switzerland"
Lausanne_e432,"Lausanne, Switzerland"
Lausanne_e433,"Chalet-à-Gobet, Lausanne, Switzerland"
Lausanne_e434,"Chalet-à-Gobet, Lausanne, Switzerland"
Lausanne_e435,Collège Saint-Roch
Lausanne_e437,Le Bugnon
Lausanne_e438,Beaulieu
Lausanne_e439,Villamont
Lausanne_e441,"Lausanne, Switzerland"
Lausanne_e442,"Lausanne, Switzerland"
Lausanne_e443,"Lausanne, Switzerland"
Lausanne_e444,"Lausanne, Switzerland"
Lausanne_e445,"Lausanne, Switzerland"
Lausanne_e446,"Lausanne, Switzerland"
Lausanne_e447,"Lausanne, Switzerland"
Lausanne_e448,"Lausanne, Switzerland"
Lausanne_e449,"Lausanne, Switzerland"
Lausanne_e450,Bishop’s Palace
Lausanne_e451,Bishop’s Palace
Lausanne_e452,"Vidy, Lausanne, Switzerland"
Lausanne_e453,"Lausanne, Switzerland"
Lausanne_e454,"Hinterkappelen, Switzerland"
Lausanne_e455,Casino in Derrière-Bourg
Lausanne_e456,Volkshaus on Rue de La Caroline
Lausanne_e457,Volkshaus on Rue de La Caroline
Lausanne_e457,"Théâtre de Beaulieu, Lausanne, Switzerland"
Lausanne_e458,"Lausanne, Switzerland"
Lausanne_e459,"Lausanne, Switzerland"
Lausanne_e460,"Lausanne, Switzerland"
Lausanne_e461,"Lausanne, Switzerland"
Lausanne_e462,"Théâtre de Vidy, Lausanne, Switzerland"
Lausanne_e463,municipal theater
Lausanne_e464,"Lausanne, Switzerland"
Lausanne_e465,Grand Prix de Lausanne
Lausanne_e465,"Béjart Ballet Lausanne, Lausanne, Switzerland"
Lausanne_e466,"Swiss Film Archive, Lausanne, Switzerland"
Lausanne_e467,"Lausanne, Switzerland"
Lausanne_e468,"Lausanne, Switzerland"
Lausanne_e469,"Ouchy, Lausanne, Switzerland"
Lausanne_e470,"Lausanne, Switzerland"
Lausanne_e471,"Chailly, Lausanne, Switzerland"
Lausanne_e472,"La Sallaz, Lausanne, Switzerland"
Lausanne_e472,"Vennes, Lausanne, Switzerland"
Lausanne_e473,Auberge du Chalet-à-Gobet
Lausanne_e473,"Jorat, Vaud, Switzerland"
Lausanne_e474,"Sauvabelin, Lausanne, Switzerland"
Lausanne_e475,"Vernand, Vaud, Switzerland"
Lausanne_e475,"Crissier, Vaud, Switzerland"
Lausanne_e475,"Romanel-sur-Lausanne, Vaud, Switzerland"
Lausanne_e476,"Lausanne, Vaud, Switzerland"
Lausanne_e476,"Vaud, Switzerland"
Lausanne_e477,"Lausanne, Vaud, Switzerland"
Lausanne_e477,"Vaud, Switzerland"
Lausanne_e478,"Lausanne, Vaud, Switzerland"
Lausanne_e479,"Lausanne, Vaud, Switzerland"
Lausanne_e480,"Lausanne, Vaud, Switzerland"
Lausanne_e480,"Zurich, Switzerland"
Lausanne_e480,"Geneva, Switzerland"
Lausanne_e481,"Lausanne, Vaud, Switzerland"
Lausanne_e481,Lake Geneva
Lausanne_e481,Geneva to Montreux
Lausanne_e482,"Lausanne, Switzerland"
Lausanne_e483,"Lausanne, Switzerland"
Lausanne_e487,"Lausanne, Switzerland"
Lausanne_e488,"Lausanne, Switzerland"
Lausanne_e489,the Cité
Lausanne_e489,the lower town
Lausanne_e490,"Lausanne, Switzerland"
Lausanne_e491,"Lausanne, Switzerland"
Lausanne_e492,"Lausanne, Switzerland"
Lausanne_e493,"Lausanne, Switzerland"
Lausanne_e494,"Lausanne, Switzerland"
Lausanne_e495,Flon valley
Lausanne_e496,Chauderon bridge
Lausanne_e497,"Lausanne, Switzerland"
Lausanne_e498,"Lausanne, Switzerland"
Lausanne_e499,"Lausanne, Switzerland"
Lausanne_e500,"Lausanne, Switzerland"
Lausanne_e501,"University of Lausanne, Dorigny, Lausanne, Switzerland"
Lausanne_e501,"École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland"
Lausanne_e501,"western Lausanne, Lausanne, Switzerland"
Lausanne_e502,"Hinterkappelen, Switzerland"
